8@s.s@Soccer@s.s@658514@s.s@FC Inter@s.s@0
8@s.s@Soccer@s.s@630787@s.s@Khujand@s.s@0
8@s.s@Soccer@s.s@628914@s.s@IFK Goteborg [W]@s.s@0
8@s.s@Soccer@s.s@628915@s.s@Tolo IF [W]@s.s@0
8@s.s@Soccer@s.s@628916@s.s@Goryn@s.s@0
8@s.s@Soccer@s.s@641469@s.s@Inter [KabUSH]@s.s@0
8@s.s@Soccer@s.s@641470@s.s@AC Milan [Team Ruspro]@s.s@0
8@s.s@Soccer@s.s@641471@s.s@Liverpool [Kazan]@s.s@0
8@s.s@Soccer@s.s@641472@s.s@Kungsangens IF@s.s@0
8@s.s@Soccer@s.s@641473@s.s@IFK Lidingo FK@s.s@0
8@s.s@Soccer@s.s@548303@s.s@Portugal [AM]@s.s@0
8@s.s@Soccer@s.s@548304@s.s@Argentina [AM]@s.s@0
8@s.s@Soccer@s.s@559408@s.s@Orebro Syrianska IF@s.s@0
8@s.s@Soccer@s.s@559409@s.s@Fanna BK@s.s@0
8@s.s@Soccer@s.s@653692@s.s@FC Helsingkrona@s.s@0
8@s.s@Soccer@s.s@653693@s.s@GoF IF@s.s@0
8@s.s@Soccer@s.s@653694@s.s@Kullavagens BK@s.s@0
8@s.s@Soccer@s.s@653695@s.s@Astorps FF@s.s@0
8@s.s@Soccer@s.s@536860@s.s@CSKA Team@s.s@0
8@s.s@Soccer@s.s@642009@s.s@Wolfsburg [ROYAL BEARS]@s.s@0
8@s.s@Soccer@s.s@637851@s.s@Rydboholms SK@s.s@0
8@s.s@Soccer@s.s@637852@s.s@Ulricehamns IFK@s.s@0
8@s.s@Soccer@s.s@629332@s.s@Kuktosh@s.s@0
8@s.s@Soccer@s.s@629333@s.s@Regar-TadAZ Tursunzoda@s.s@0
8@s.s@Soccer@s.s@561839@s.s@Hjorted/Totebo@s.s@0
8@s.s@Soccer@s.s@561840@s.s@Hjorted@s.s@0
8@s.s@Soccer@s.s@561841@s.s@Totebo@s.s@0
8@s.s@Soccer@s.s@659106@s.s@Mariehamn@s.s@0
8@s.s@Soccer@s.s@659107@s.s@PS Kemi@s.s@0
8@s.s@Soccer@s.s@659108@s.s@Seinajoen JK@s.s@0
8@s.s@Soccer@s.s@659109@s.s@TPS Turku@s.s@0
8@s.s@Soccer@s.s@659110@s.s@Vaasa@s.s@0
8@s.s@Soccer@s.s@653752@s.s@FC Nacka Iliria@s.s@0
8@s.s@Soccer@s.s@559909@s.s@Kronangs IF@s.s@0
8@s.s@Soccer@s.s@543978@s.s@Myresjo IF@s.s@0
8@s.s@Soccer@s.s@642399@s.s@Lindome [W]@s.s@0
8@s.s@Soccer@s.s@562060@s.s@Varnamo IFK [W]@s.s@0
8@s.s@Soccer@s.s@562058@s.s@Umea IK (F)@s.s@0
8@s.s@Soccer@s.s@549483@s.s@RentMotors@s.s@0
8@s.s@Soccer@s.s@642398@s.s@Hovas Billdal IF@s.s@0
8@s.s@Soccer@s.s@559908@s.s@Sandareds IF@s.s@0
8@s.s@Soccer@s.s@562057@s.s@Moron BK [W]@s.s@0
8@s.s@Soccer@s.s@554878@s.s@Enskede@s.s@0
8@s.s@Soccer@s.s@562056@s.s@IF Eksjo [W]@s.s@0
8@s.s@Soccer@s.s@562059@s.s@Eskilsminne IF [W]@s.s@0
8@s.s@Soccer@s.s@562055@s.s@IFK Osby [W]@s.s@0
8@s.s@Soccer@s.s@12155@s.s@JD Somorrostro@s.s@0
8@s.s@Soccer@s.s@2620@s.s@Ayr United@s.s@0
8@s.s@Soccer@s.s@2621@s.s@Inverness CT@s.s@0
8@s.s@Soccer@s.s@2622@s.s@Sparta Prague@s.s@0
8@s.s@Soccer@s.s@2623@s.s@Slavia Prague@s.s@0
8@s.s@Soccer@s.s@2624@s.s@Legia Warsaw@s.s@0
8@s.s@Soccer@s.s@2625@s.s@Wisla Krakow@s.s@0
8@s.s@Soccer@s.s@2626@s.s@Falkirk@s.s@0
8@s.s@Soccer@s.s@2627@s.s@Raith Rovers@s.s@0
8@s.s@Soccer@s.s@2628@s.s@Clyde@s.s@0
8@s.s@Soccer@s.s@2629@s.s@Dumbarton@s.s@0
8@s.s@Soccer@s.s@2630@s.s@Stranraer@s.s@0
8@s.s@Soccer@s.s@2631@s.s@Forfar Athletic@s.s@0
8@s.s@Soccer@s.s@2632@s.s@East Fife@s.s@0
8@s.s@Soccer@s.s@2633@s.s@Peterhead@s.s@0
8@s.s@Soccer@s.s@2634@s.s@Airdrie@s.s@0
8@s.s@Soccer@s.s@2635@s.s@Montrose@s.s@0
8@s.s@Soccer@s.s@2636@s.s@Queens Park@s.s@0
8@s.s@Soccer@s.s@2637@s.s@Albion@s.s@0
8@s.s@Soccer@s.s@5619@s.s@CD Badajoz@s.s@0
8@s.s@Soccer@s.s@5618@s.s@Cultural Leonesa@s.s@0
8@s.s@Soccer@s.s@5617@s.s@Badalona@s.s@0
8@s.s@Soccer@s.s@5616@s.s@UD Logrones@s.s@0
8@s.s@Soccer@s.s@5615@s.s@CD Ebro@s.s@0
8@s.s@Soccer@s.s@5614@s.s@Unionistas de Salamanca CF@s.s@0
8@s.s@Soccer@s.s@5611@s.s@Recreativo Huelva@s.s@0
8@s.s@Soccer@s.s@5605@s.s@Seychelles@s.s@0
8@s.s@Soccer@s.s@5589@s.s@Albion Rovers@s.s@0
8@s.s@Soccer@s.s@36@s.s@Valencia@s.s@0
8@s.s@Soccer@s.s@35@s.s@Mallorca@s.s@0
8@s.s@Soccer@s.s@34@s.s@R. Sociedad@s.s@0
8@s.s@Soccer@s.s@2638@s.s@Edinburgh City@s.s@0
8@s.s@Soccer@s.s@2639@s.s@Brechin City@s.s@0
8@s.s@Soccer@s.s@2640@s.s@Queens P Rangers@s.s@0
8@s.s@Soccer@s.s@5408@s.s@Dinamo Zagreb@s.s@0
8@s.s@Soccer@s.s@5377@s.s@NK Osijek@s.s@0
8@s.s@Soccer@s.s@5375@s.s@Universitatea Craiova@s.s@0
8@s.s@Soccer@s.s@5370@s.s@Luzern@s.s@0
8@s.s@Soccer@s.s@5369@s.s@Gaz Metan Medias@s.s@0
8@s.s@Soccer@s.s@11034@s.s@Villa Santa Brigida@s.s@0
8@s.s@Soccer@s.s@11036@s.s@Ibarra@s.s@0
8@s.s@Soccer@s.s@11035@s.s@CF Panaderia Pulido@s.s@0
8@s.s@Soccer@s.s@5340@s.s@Ulsan@s.s@0
8@s.s@Soccer@s.s@5314@s.s@Fredericia@s.s@0
8@s.s@Soccer@s.s@5306@s.s@Levadia Tallinn@s.s@0
8@s.s@Soccer@s.s@5305@s.s@Nomme Kalju@s.s@0
8@s.s@Soccer@s.s@21003@s.s@Modbury Jets@s.s@0
8@s.s@Soccer@s.s@21005@s.s@Kayrat Almaty@s.s@0
8@s.s@Soccer@s.s@21007@s.s@FC Urartu@s.s@0
8@s.s@Soccer@s.s@5274@s.s@Viborg@s.s@0
8@s.s@Soccer@s.s@5250@s.s@Dundalk FC@s.s@0
8@s.s@Soccer@s.s@5233@s.s@Sri Lanka@s.s@0
8@s.s@Soccer@s.s@11731@s.s@HNK Hajduk Split@s.s@0
8@s.s@Soccer@s.s@11801@s.s@CD Ardoi@s.s@0
8@s.s@Soccer@s.s@11799@s.s@CD Mensajero@s.s@0
8@s.s@Soccer@s.s@11800@s.s@AD San Juan@s.s@0
8@s.s@Soccer@s.s@5181@s.s@BK Hacken@s.s@0
8@s.s@Soccer@s.s@11938@s.s@Santa Catalina Atletico@s.s@0
8@s.s@Soccer@s.s@11937@s.s@CD Ferriolense@s.s@0
8@s.s@Soccer@s.s@11940@s.s@Berceo@s.s@0
8@s.s@Soccer@s.s@11993@s.s@Mirandes II@s.s@0
8@s.s@Soccer@s.s@11992@s.s@CD Burgos Promesas@s.s@0
8@s.s@Soccer@s.s@12157@s.s@UP Plasencia@s.s@0
8@s.s@Soccer@s.s@12156@s.s@UD Montijo@s.s@0
8@s.s@Soccer@s.s@12151@s.s@Union Guimar@s.s@0
8@s.s@Soccer@s.s@12158@s.s@Santfeliuenc FC@s.s@0
8@s.s@Soccer@s.s@12142@s.s@FC Vitebsk@s.s@0
8@s.s@Soccer@s.s@12160@s.s@CD Constancia@s.s@0
8@s.s@Soccer@s.s@12154@s.s@CD Marino@s.s@0
8@s.s@Soccer@s.s@12153@s.s@CD Santa Ursula@s.s@0
8@s.s@Soccer@s.s@12159@s.s@CF Peralada@s.s@0
8@s.s@Soccer@s.s@12161@s.s@CF Platges De Calvia@s.s@0
8@s.s@Soccer@s.s@12141@s.s@BATE Borisov@s.s@0
8@s.s@Soccer@s.s@33@s.s@Real Betis@s.s@0
8@s.s@Soccer@s.s@32@s.s@Getafe@s.s@0
8@s.s@Soccer@s.s@12410@s.s@FC Mariupol@s.s@0
8@s.s@Soccer@s.s@12673@s.s@Sagan Tosu@s.s@0
8@s.s@Soccer@s.s@12672@s.s@Gamba Osaka@s.s@0
8@s.s@Soccer@s.s@12756@s.s@Slutsksakhar Slutsk@s.s@0
8@s.s@Soccer@s.s@12754@s.s@FC Isloch@s.s@0
8@s.s@Soccer@s.s@13956@s.s@Llaneros SA@s.s@0
8@s.s@Soccer@s.s@13636@s.s@FCSB@s.s@0
8@s.s@Soccer@s.s@21169@s.s@Middelfart@s.s@0
8@s.s@Soccer@s.s@21170@s.s@Jammerbugt@s.s@0
8@s.s@Soccer@s.s@21171@s.s@Thisted FC@s.s@0
8@s.s@Soccer@s.s@21172@s.s@Ruzomberok II@s.s@0
8@s.s@Soccer@s.s@21173@s.s@Spisska Nova Ves@s.s@0
8@s.s@Soccer@s.s@21174@s.s@Muleno CF@s.s@0
8@s.s@Soccer@s.s@21175@s.s@Otelul Galati@s.s@0
8@s.s@Soccer@s.s@13948@s.s@Valledupar FC@s.s@0
8@s.s@Soccer@s.s@13954@s.s@Tigres FC@s.s@0
8@s.s@Soccer@s.s@13963@s.s@Patriotas FC@s.s@0
8@s.s@Soccer@s.s@13961@s.s@Real Cartagena@s.s@0
8@s.s@Soccer@s.s@13971@s.s@Real San Andres@s.s@0
8@s.s@Soccer@s.s@13959@s.s@Orsomarso SC@s.s@0
8@s.s@Soccer@s.s@13965@s.s@La Equidad@s.s@0
8@s.s@Soccer@s.s@13950@s.s@Leones FC@s.s@0
8@s.s@Soccer@s.s@13955@s.s@Fortaleza CEIF FC@s.s@0
8@s.s@Soccer@s.s@13968@s.s@Envigado FC@s.s@0
8@s.s@Soccer@s.s@13960@s.s@Cortulua@s.s@0
8@s.s@Soccer@s.s@13969@s.s@Cucuta Deportivo@s.s@0
8@s.s@Soccer@s.s@13953@s.s@Boca Juniors Cali@s.s@0
8@s.s@Soccer@s.s@13951@s.s@Bogota FC@s.s@0
8@s.s@Soccer@s.s@13962@s.s@Boyaco Chico@s.s@0
8@s.s@Soccer@s.s@13952@s.s@Atletico FC@s.s@0
8@s.s@Soccer@s.s@13958@s.s@Barranquilla FC@s.s@0
8@s.s@Soccer@s.s@13966@s.s@Alianza Petrolera@s.s@0
8@s.s@Soccer@s.s@14198@s.s@Chiangrai United@s.s@0
8@s.s@Soccer@s.s@2619@s.s@Arbroath@s.s@0
8@s.s@Soccer@s.s@2618@s.s@Alloa Athletic@s.s@0
8@s.s@Soccer@s.s@2617@s.s@Dunfermline@s.s@0
8@s.s@Soccer@s.s@2616@s.s@Dundee Utd@s.s@0
8@s.s@Soccer@s.s@2615@s.s@Queen of South@s.s@0
8@s.s@Soccer@s.s@2614@s.s@Greenock Morton@s.s@0
8@s.s@Soccer@s.s@2583@s.s@Mansfield@s.s@0
8@s.s@Soccer@s.s@2539@s.s@CSKA Moscow@s.s@0
8@s.s@Soccer@s.s@2537@s.s@Spartak Moscow@s.s@0
8@s.s@Soccer@s.s@2536@s.s@Lokomotiv Moscow@s.s@0
8@s.s@Soccer@s.s@2535@s.s@Aberdeen@s.s@0
8@s.s@Soccer@s.s@2461@s.s@Gran Valencia@s.s@0
8@s.s@Soccer@s.s@2476@s.s@Las Palmas II@s.s@0
8@s.s@Soccer@s.s@2475@s.s@Ibiza Eivissa@s.s@0
8@s.s@Soccer@s.s@2474@s.s@UD San Sebastian Reyes@s.s@0
8@s.s@Soccer@s.s@2473@s.s@Racing de Ferrol@s.s@0
8@s.s@Soccer@s.s@2472@s.s@CF Rayo Majadahonda@s.s@0
8@s.s@Soccer@s.s@2471@s.s@Sporting Gijon II@s.s@0
8@s.s@Soccer@s.s@2464@s.s@Kolding IF@s.s@0
8@s.s@Soccer@s.s@19545@s.s@Sandnes Ulf@s.s@0
8@s.s@Soccer@s.s@2459@s.s@Bloem Celtic@s.s@0
8@s.s@Soccer@s.s@2458@s.s@BidWest Wits@s.s@0
8@s.s@Soccer@s.s@19546@s.s@Tromso@s.s@0
8@s.s@Soccer@s.s@19547@s.s@Ham-Kam@s.s@0
8@s.s@Soccer@s.s@19548@s.s@Lillestrom@s.s@0
8@s.s@Soccer@s.s@19549@s.s@Strommen@s.s@0
8@s.s@Soccer@s.s@2452@s.s@AFC Hermannstadt@s.s@0
8@s.s@Soccer@s.s@2450@s.s@Mamelodi Sundowns@s.s@0
8@s.s@Soccer@s.s@2449@s.s@Orlando Pirates@s.s@0
8@s.s@Soccer@s.s@2448@s.s@Tijuana Caliente@s.s@0
8@s.s@Soccer@s.s@2447@s.s@Queretaro FC@s.s@0
8@s.s@Soccer@s.s@2446@s.s@Club Leon@s.s@0
8@s.s@Soccer@s.s@2445@s.s@Santos Laguna@s.s@0
8@s.s@Soccer@s.s@2444@s.s@Necaxa@s.s@0
8@s.s@Soccer@s.s@2443@s.s@Toluca@s.s@0
8@s.s@Soccer@s.s@2442@s.s@Tigres UANL@s.s@0
8@s.s@Soccer@s.s@2441@s.s@Club América@s.s@0
8@s.s@Soccer@s.s@2440@s.s@Guadalajara Chivas@s.s@0
8@s.s@Soccer@s.s@2439@s.s@Pachuca@s.s@0
8@s.s@Soccer@s.s@2438@s.s@Atl Monarcas Morelia@s.s@0
8@s.s@Soccer@s.s@2437@s.s@Monterrey@s.s@0
8@s.s@Soccer@s.s@2436@s.s@Puebla@s.s@0
8@s.s@Soccer@s.s@2435@s.s@Atlas Gdj@s.s@0
8@s.s@Soccer@s.s@2434@s.s@Cruz Azul@s.s@0
8@s.s@Soccer@s.s@2433@s.s@Atletico San Luis@s.s@0
8@s.s@Soccer@s.s@2432@s.s@Pumas UNAM@s.s@0
8@s.s@Soccer@s.s@2431@s.s@Juarez@s.s@0
8@s.s@Soccer@s.s@2430@s.s@Barcelona SC@s.s@0
8@s.s@Soccer@s.s@2429@s.s@CA Progreso@s.s@0
8@s.s@Soccer@s.s@2428@s.s@Guarani Asuncion@s.s@0
8@s.s@Soccer@s.s@2427@s.s@San José@s.s@0
8@s.s@Soccer@s.s@2426@s.s@Universitario@s.s@0
8@s.s@Soccer@s.s@2425@s.s@Carabobo@s.s@0
8@s.s@Soccer@s.s@2424@s.s@Cowdenbeath@s.s@0
8@s.s@Soccer@s.s@2423@s.s@Cove Rangers@s.s@0
8@s.s@Soccer@s.s@2422@s.s@Stenhousemuir@s.s@0
8@s.s@Soccer@s.s@2421@s.s@Elgin City@s.s@0
8@s.s@Soccer@s.s@2420@s.s@Stirling Albion@s.s@0
8@s.s@Soccer@s.s@4116@s.s@UP Langreo@s.s@0
8@s.s@Soccer@s.s@2419@s.s@Annan Athletic@s.s@0
8@s.s@Soccer@s.s@2418@s.s@Macclesfield@s.s@0
8@s.s@Soccer@s.s@2417@s.s@Colchester@s.s@0
8@s.s@Soccer@s.s@2416@s.s@Portsmouth@s.s@0
8@s.s@Soccer@s.s@2415@s.s@Boavista@s.s@0
8@s.s@Soccer@s.s@2414@s.s@Rio Ave@s.s@0
8@s.s@Soccer@s.s@2413@s.s@Setubal@s.s@0
8@s.s@Soccer@s.s@2412@s.s@Belenenses@s.s@0
8@s.s@Soccer@s.s@2411@s.s@Gil Vicente@s.s@0
8@s.s@Soccer@s.s@2410@s.s@Pacos Ferreira@s.s@0
8@s.s@Soccer@s.s@2409@s.s@Maritimo@s.s@0
8@s.s@Soccer@s.s@2408@s.s@FC Famalicao@s.s@0
8@s.s@Soccer@s.s@2407@s.s@Moreirense@s.s@0
8@s.s@Soccer@s.s@2406@s.s@CD Tondela@s.s@0
8@s.s@Soccer@s.s@2405@s.s@Portimonense@s.s@0
8@s.s@Soccer@s.s@2404@s.s@Aves@s.s@0
8@s.s@Soccer@s.s@2403@s.s@Santa Clara@s.s@0
8@s.s@Soccer@s.s@2402@s.s@Vitoria Guimaraes@s.s@0
8@s.s@Soccer@s.s@2401@s.s@Ikaloi Trikala@s.s@0
8@s.s@Soccer@s.s@2400@s.s@Bolton@s.s@0
8@s.s@Soccer@s.s@2399@s.s@Peterborough Utd@s.s@0
8@s.s@Soccer@s.s@2398@s.s@AFC Wimbledon@s.s@0
8@s.s@Soccer@s.s@2397@s.s@Southend United@s.s@0
8@s.s@Soccer@s.s@2396@s.s@Accrington@s.s@0
8@s.s@Soccer@s.s@2395@s.s@Wycombe@s.s@0
8@s.s@Soccer@s.s@2394@s.s@Fleetwood Town@s.s@0
8@s.s@Soccer@s.s@2393@s.s@Gillingham@s.s@0
8@s.s@Soccer@s.s@2392@s.s@Doncaster@s.s@0
8@s.s@Soccer@s.s@2391@s.s@Lincoln City@s.s@0
8@s.s@Soccer@s.s@19550@s.s@Stjordals Blink@s.s@0
8@s.s@Soccer@s.s@19642@s.s@Marco Reus@s.s@0
8@s.s@Soccer@s.s@2477@s.s@Internacional de Madrid CF@s.s@0
8@s.s@Soccer@s.s@2390@s.s@Sunderland@s.s@0
8@s.s@Soccer@s.s@2389@s.s@Rotherham@s.s@0
8@s.s@Soccer@s.s@2388@s.s@Tranmere@s.s@0
8@s.s@Soccer@s.s@2387@s.s@Northampton@s.s@0
8@s.s@Soccer@s.s@2386@s.s@Cambridge United@s.s@0
8@s.s@Soccer@s.s@2385@s.s@Crawley@s.s@0
8@s.s@Soccer@s.s@2384@s.s@Walsall@s.s@0
8@s.s@Soccer@s.s@2383@s.s@Leyton Orient@s.s@0
8@s.s@Soccer@s.s@2382@s.s@Mansfield Town@s.s@0
8@s.s@Soccer@s.s@2381@s.s@Plymouth@s.s@0
8@s.s@Soccer@s.s@2380@s.s@Exeter City@s.s@0
8@s.s@Soccer@s.s@2379@s.s@Grimsby Town@s.s@0
8@s.s@Soccer@s.s@2378@s.s@Salford City@s.s@0
8@s.s@Soccer@s.s@2377@s.s@Forest Green Rovers@s.s@0
8@s.s@Soccer@s.s@2376@s.s@Swindon Town@s.s@0
8@s.s@Soccer@s.s@2375@s.s@Newport County@s.s@0
8@s.s@Soccer@s.s@2374@s.s@Scunthorpe United@s.s@0
8@s.s@Soccer@s.s@2373@s.s@Bradford@s.s@0
8@s.s@Soccer@s.s@2372@s.s@Cheltenham Town@s.s@0
8@s.s@Soccer@s.s@654109@s.s@PSV [iNACTIVEtv]@s.s@0
8@s.s@Soccer@s.s@2371@s.s@Crewe@s.s@0
8@s.s@Soccer@s.s@2370@s.s@Port Vale@s.s@0
8@s.s@Soccer@s.s@2369@s.s@Morecambe@s.s@0
8@s.s@Soccer@s.s@2368@s.s@Oldham Athletic@s.s@0
8@s.s@Soccer@s.s@2367@s.s@Stevenage@s.s@0
8@s.s@Soccer@s.s@2366@s.s@MK Dons@s.s@0
8@s.s@Soccer@s.s@2365@s.s@Burton@s.s@0
8@s.s@Soccer@s.s@2364@s.s@Ipswich@s.s@0
8@s.s@Soccer@s.s@2363@s.s@Oxford United@s.s@0
8@s.s@Soccer@s.s@2362@s.s@Pas Giannina@s.s@0
8@s.s@Soccer@s.s@2361@s.s@Kalamata@s.s@0
8@s.s@Soccer@s.s@2360@s.s@Maccabi Netanya@s.s@0
8@s.s@Soccer@s.s@2359@s.s@Beitar Jerusalem@s.s@0
8@s.s@Soccer@s.s@2358@s.s@Bnei Yehuda@s.s@0
8@s.s@Soccer@s.s@2357@s.s@Hapoel Kfar Saba@s.s@0
8@s.s@Soccer@s.s@2356@s.s@Hapoel Haifa@s.s@0
8@s.s@Soccer@s.s@2355@s.s@Hapoel Beer Sheva@s.s@0
8@s.s@Soccer@s.s@2354@s.s@Hapoel Raanana@s.s@0
8@s.s@Soccer@s.s@2353@s.s@Hapoel Tel Aviv@s.s@0
8@s.s@Soccer@s.s@2352@s.s@Nes Tziona@s.s@0
8@s.s@Soccer@s.s@2351@s.s@Maccabi Haifa@s.s@0
8@s.s@Soccer@s.s@2350@s.s@Maccabi Tel Aviv@s.s@0
8@s.s@Soccer@s.s@14411@s.s@Kauno Zalgiris@s.s@0
8@s.s@Soccer@s.s@2349@s.s@Hapoel Hadera@s.s@0
8@s.s@Soccer@s.s@2348@s.s@Hapoel Kiryat Shmone@s.s@0
8@s.s@Soccer@s.s@2347@s.s@FC Ashdod@s.s@0
8@s.s@Soccer@s.s@2346@s.s@Central Coast Mariners@s.s@0
8@s.s@Soccer@s.s@2345@s.s@Western United@s.s@0
8@s.s@Soccer@s.s@2344@s.s@Perth Glory@s.s@0
8@s.s@Soccer@s.s@2343@s.s@Western Sydney Wanderers@s.s@0
8@s.s@Soccer@s.s@2342@s.s@Wellington Phoenix@s.s@0
8@s.s@Soccer@s.s@2341@s.s@Brisbane Roar@s.s@0
8@s.s@Soccer@s.s@2340@s.s@Melbourne Victory@s.s@0
8@s.s@Soccer@s.s@2339@s.s@Adelaide United@s.s@0
8@s.s@Soccer@s.s@2338@s.s@Newcastle Jets@s.s@0
8@s.s@Soccer@s.s@2337@s.s@Melbourne City FC@s.s@0
8@s.s@Soccer@s.s@2336@s.s@Panathinaikos@s.s@0
8@s.s@Soccer@s.s@2335@s.s@Xanthi@s.s@0
8@s.s@Soccer@s.s@2334@s.s@Larissa@s.s@0
8@s.s@Soccer@s.s@2333@s.s@AEK Athens@s.s@0
8@s.s@Soccer@s.s@2332@s.s@Aris Thessaloniki@s.s@0
8@s.s@Soccer@s.s@19671@s.s@Habib Diallo@s.s@0
8@s.s@Soccer@s.s@2331@s.s@Asteras Tripolis@s.s@0
8@s.s@Soccer@s.s@2330@s.s@PAOK Saloniki@s.s@0
8@s.s@Soccer@s.s@2329@s.s@OFI Crete@s.s@0
8@s.s@Soccer@s.s@2328@s.s@Panionios@s.s@0
8@s.s@Soccer@s.s@2326@s.s@Panetolikos@s.s@0
8@s.s@Soccer@s.s@2325@s.s@Volos NFC@s.s@0
8@s.s@Soccer@s.s@2324@s.s@Atromitos@s.s@0
8@s.s@Soccer@s.s@2305@s.s@Saint Johnstone@s.s@0
8@s.s@Soccer@s.s@2304@s.s@Livingston@s.s@0
8@s.s@Soccer@s.s@2303@s.s@St Mirren@s.s@0
8@s.s@Soccer@s.s@2302@s.s@Hamilton Accies@s.s@0
8@s.s@Soccer@s.s@2301@s.s@Hibernian@s.s@0
8@s.s@Soccer@s.s@2300@s.s@Motherwell@s.s@0
8@s.s@Soccer@s.s@2299@s.s@Aberdeed@s.s@0
8@s.s@Soccer@s.s@2298@s.s@Hearts@s.s@0
8@s.s@Soccer@s.s@2297@s.s@Ross County@s.s@0
8@s.s@Soccer@s.s@2296@s.s@Kilmarnock@s.s@0
8@s.s@Soccer@s.s@2295@s.s@Kortrijk@s.s@0
8@s.s@Soccer@s.s@2294@s.s@Sint Truiden@s.s@0
8@s.s@Soccer@s.s@2293@s.s@Charleroi@s.s@0
8@s.s@Soccer@s.s@2292@s.s@Eupen@s.s@0
8@s.s@Soccer@s.s@2291@s.s@Waasland-Beveren@s.s@0
8@s.s@Soccer@s.s@2290@s.s@Oostende@s.s@0
8@s.s@Soccer@s.s@2289@s.s@Antwerp@s.s@0
8@s.s@Soccer@s.s@2288@s.s@Cercle Brugge@s.s@0
8@s.s@Soccer@s.s@2287@s.s@Genk@s.s@0
8@s.s@Soccer@s.s@2286@s.s@Zulte Waregem@s.s@0
8@s.s@Soccer@s.s@2285@s.s@Mouscron Peruwelz@s.s@0
8@s.s@Soccer@s.s@2284@s.s@Standard Liege@s.s@0
8@s.s@Soccer@s.s@2283@s.s@KV Mechelen@s.s@0
8@s.s@Soccer@s.s@2282@s.s@Anderlecht@s.s@0
8@s.s@Soccer@s.s@2281@s.s@Brann Bergen@s.s@0
8@s.s@Soccer@s.s@2280@s.s@Rosenborg@s.s@0
8@s.s@Soccer@s.s@2279@s.s@Sarpsborg 08@s.s@0
8@s.s@Soccer@s.s@2278@s.s@Sandefjord Fb@s.s@0
8@s.s@Soccer@s.s@2277@s.s@Haugesund FK@s.s@0
8@s.s@Soccer@s.s@2276@s.s@Aalesund@s.s@0
8@s.s@Soccer@s.s@2275@s.s@Mjondalen@s.s@0
8@s.s@Soccer@s.s@2273@s.s@Odd BK@s.s@0
8@s.s@Soccer@s.s@2272@s.s@Stabaek IF@s.s@0
8@s.s@Soccer@s.s@2271@s.s@Start Krd@s.s@0
8@s.s@Soccer@s.s@2270@s.s@Kristiansund BK@s.s@0
8@s.s@Soccer@s.s@2269@s.s@Molde@s.s@0
8@s.s@Soccer@s.s@2268@s.s@Valerenga@s.s@0
8@s.s@Soccer@s.s@2267@s.s@Viking@s.s@0
8@s.s@Soccer@s.s@2266@s.s@Stromsgodset@s.s@0
8@s.s@Soccer@s.s@2265@s.s@Sparta Rotterdam@s.s@0
8@s.s@Soccer@s.s@2264@s.s@Waalwijk@s.s@0
8@s.s@Soccer@s.s@2263@s.s@Den Haag@s.s@0
8@s.s@Soccer@s.s@2262@s.s@Heracles@s.s@0
8@s.s@Soccer@s.s@2261@s.s@Emmen@s.s@0
8@s.s@Soccer@s.s@2260@s.s@PSV Eindhoven@s.s@0
8@s.s@Soccer@s.s@2259@s.s@Venlo VVV@s.s@0
8@s.s@Soccer@s.s@2258@s.s@Willem II@s.s@0
8@s.s@Soccer@s.s@2257@s.s@Groningen@s.s@0
8@s.s@Soccer@s.s@2256@s.s@Twente@s.s@0
8@s.s@Soccer@s.s@2255@s.s@Utrecht@s.s@0
8@s.s@Soccer@s.s@2254@s.s@Zwolle@s.s@0
8@s.s@Soccer@s.s@2253@s.s@Heerenveen@s.s@0
8@s.s@Soccer@s.s@2252@s.s@Feyenoord@s.s@0
8@s.s@Soccer@s.s@2251@s.s@Vitesse@s.s@0
8@s.s@Soccer@s.s@2250@s.s@Fortuna Sittard@s.s@0
8@s.s@Soccer@s.s@2249@s.s@Szczecin Pogon@s.s@0
8@s.s@Soccer@s.s@2248@s.s@Wisla Plock@s.s@0
8@s.s@Soccer@s.s@2247@s.s@Lechia Gdansk@s.s@0
8@s.s@Soccer@s.s@2246@s.s@Slask Wroclaw@s.s@0
8@s.s@Soccer@s.s@2245@s.s@Gornik Zabrze@s.s@0
8@s.s@Soccer@s.s@2244@s.s@Korona Kielce@s.s@0
8@s.s@Soccer@s.s@2243@s.s@Jagiellonia Bialystok@s.s@0
8@s.s@Soccer@s.s@2242@s.s@Wisla Cracovia@s.s@0
8@s.s@Soccer@s.s@2241@s.s@Cracovia@s.s@0
8@s.s@Soccer@s.s@2240@s.s@Arka Gdynia@s.s@0
8@s.s@Soccer@s.s@2239@s.s@Zaglebie Lubin@s.s@0
8@s.s@Soccer@s.s@2237@s.s@Rakow Czestochowa@s.s@0
8@s.s@Soccer@s.s@2236@s.s@Lech Poznan@s.s@0
8@s.s@Soccer@s.s@2235@s.s@LKS Lodz@s.s@0
8@s.s@Soccer@s.s@2234@s.s@Legia Varsovia@s.s@0
8@s.s@Soccer@s.s@2233@s.s@Sigma Olomouc@s.s@0
8@s.s@Soccer@s.s@2232@s.s@Teplice@s.s@0
8@s.s@Soccer@s.s@2231@s.s@Slovan Liberec@s.s@0
8@s.s@Soccer@s.s@2230@s.s@Sparta Praga@s.s@0
8@s.s@Soccer@s.s@2229@s.s@Slavia Praga@s.s@0
